NAME,YEAR,MONTH,DSI,Garden land without Road Access,Garden land with Road Access,Wet Land,Rocky Land,Residential Plot with Private Road Access,Residential Plot with NH/PWD Road Acess,Commercially Important Plot
Kudayathoor,2028,8,0.564029391269358,20814.04051767748,28382.784100926907,41263.8353262956,2365.2318770088045,75971.2478895228,78841.06256696014,217863.26019737328
Kumaramangalam,2028,8,0.7196381046024658,23947.201656844645,26531.51459166522,37529.90299185336,28682.71847747592,69096.66881223948,71706.79619368979,946529.7097567052
Manakkad,2028,8,0.7210137909438332,28085.162236506065,38965.851907499,37499.90359544503,28659.79104699838,69041.4366322191,71649.47761749596,197990.59369511815
Muttom,2028,8,0.5941410363413988,30320.37343499546,42067.02354428269,40484.404940068176,30940.73517525941,74536.23103719992,77351.83793814853,213748.05268702845
Purapuzha,2028,8,0.7057334831057525,28336.75483810926,39314.9159425413,37835.83536703307,28916.53129048345,69659.92387877463,72291.32822620863,218698.939065718
Udumbannoor,2028,8,0.5523689302558272,31136.2528506393,43198.98910733119,41573.78442004081,31773.30766941099,76541.89817561107,79433.26917352747,219499.717873316
Vannappuram,2028,8,0.5636477046051035,30911.663405747004,42887.38973055118,41273.9078353484,22869.489228191826,75989.79248374359,78860.30768342008,217916.440655352
Velliyamattom,2028,8,0.5635524695725522,30913.546216415627,42890.00197544639,41276.42180404002,31546.044406771394,75994.42097591229,78865.11101692848,217929.71381357545
Keerikode,2028,8,0.7190950452812794,32278.25171414836,39009.343138272096,37541.75862700216,79533.61222366156,69118.49633722969,71729.44825366302,198211.5783311461
Alakode,2028,9,0.6616599020363858,68933.9275140027,80440.18750836691,58906.490111891486,37321.97376986643,71507.57170285376,74208.77096601677,185625.81969439436
Arakkulam,2028,9,0.63046102745011,46687.99686008907,67621.48576453984,39582.57827711242,30251.502370829927,77681.68338096408,75628.75592707483,236993.58483522647
Elappally,2028,9,0.6675391135550247,11215.966504292384,24988.215686099513,17007.84093218184,7394.7134487747135,19511.980593836313,73947.13448774713,43465.25568604465
Kanjikuzhy,2028,9,0.6350690860715402,29561.41238414133,41014.02752944391,39471.02406656434,20307.916543705236,72670.48567110207,75415.6140214841,208397.64211134173
Karimkunnam,2028,9,0.667200246268024,28991.68929354357,55649.132671213294,38710.31772655451,29584.86585391456,71269.94184208018,73962.1646347864,204381.29312252777
Karimannoor,2028,9,0.6470338889954921,29346.66484573723,40716.082988177295,39184.28860391334,118590.53297527366,72142.57422662481,74867.76071671318,70561.36712028783
Kodikkulam,2028,9,0.7077999454681949,28302.466959425285,39267.34433188899,37790.05346503394,38123.63527367863,69575.6343744635,72203.85468499741,199522.51616511212
Kudayathoor,2028,9,0.6706155744444331,19486.09340095772,26571.947022979723,38631.18016739868,2214.3287955633773,71124.24091349567,73810.95985211257,203963.46558649247
Kumaramangalam,2028,9,0.7107022735425566,24072.289553010243,26670.10161280929,37725.93995165439,28832.54228411815,69457.59436244062,72081.35571029538,951473.8953758989
Manakkad,2028,9,0.7105491709756295,28256.978723595264,39204.23314720151,37729.316608896595,28835.12293851244,69463.81115887646,72087.8073462811,199201.83997523336
Muttom,2028,9,0.6983529925402794,28459.897172275003,39485.76579970926,38000.257620351265,29042.19314482882,69962.64328589263,72605.48286207205,200632.3442318038
Purapuzha,2028,9,0.7063251960370777,28326.928326546014,39301.28246621967,37822.7148006216,28906.50372625748,69635.76747655426,72266.2593156437,218623.09948331432
Udumbannoor,2028,9,0.6405020102974555,29463.512526362465,40878.19953144794,39340.306102473565,30066.342697446264,72429.81955814805,75165.85674361566,207707.48227530165
Vannappuram,2028,9,0.6634599137589101,29056.87785448325,40314.027379922874,38797.3588741248,21497.256436043015,71430.1941440381,74128.47046911385,204840.84973017304
Velliyamattom,2028,9,0.6692819592337884,28955.53460130124,40173.42195410905,38662.04321554427,29547.97142844149,71181.06317111554,73869.92857110372,204126.4151580836
Keerikode,2028,9,0.7072472556865611,32502.25320750018,39280.05640970422,37802.28729720321,80085.55190328044,69598.1582016604,72227.2293500004,199587.1078963467
Alakode,2028,10,0.7011447390223075,67333.91969088586,78573.11081699128,57539.22658273547,36455.702948523525,69847.8276803851,72486.33009587496,181317.30610182162
Arakkulam,2028,10,0.7000618854033729,44776.58136075834,64853.04923543691,37962.05997025353,29013.000091905335,74501.38044200021,72532.50022976335,227291.02225466646
Elappally,2028,10,0.6912024098765795,11059.03275267653,24638.58068742998,16769.867300274906,7291.246652293437,19238.969051329066,72912.46652293437,42857.09002888593
Kanjikuzhy,2028,10,0.7011296435656807,28413.443803500257,39421.31557246691,37938.23209826002,19519.292176658375,69848.44749490496,72486.97332389472,200304.86419143947
Karimkunnam,2028,10,0.725938354947036,28005.02775280473,53755.24996482034,37392.906335177664,28578.016993524903,68844.44293740149,71445.04248381226,197425.67354725246
Karimannoor,2028,10,0.7090886573908568,28281.12592105748,39237.73539697918,37761.55845850059,114284.66620479373,69523.17194124951,72149.41048282433,67999.37639185227
Kodikkulam,2028,10,0.7729076405255726,27263.09618452158,37825.302895530935,36402.263587568,36723.59504420478,67020.56095567373,69552.26334129694,192195.31488140178
Kudayathoor,2028,10,0.6751364894898334,19433.503672666808,26500.23375314441,38526.92103106194,2208.3526900757734,70932.28840523385,73611.75633585911,203413.00208332876
Kumaramangalam,2028,10,0.7677337454931045,23295.657828957814,25809.658033041058,36508.8076252244,27902.33300869303,67216.72021794152,69755.83252173258,920776.9892868701
Manakkad,2028,10,0.7694845791152617,27315.836543819583,37898.47580486464,36472.68363259425,27874.72477556976,67150.21198434755,69686.8119389244,192567.11601116465
Muttom,2028,10,0.7262895878390119,27999.329817211088,38846.76648755569,37385.29833086366,28572.202476872382,68830.43576678557,71430.50619218094,197385.50508956218
Purapuzha,2028,10,0.7739168009694316,27247.58652914681,37803.78452474923,36381.55476714337,27805.07835006563,66982.4337453081,69512.69587516406,210292.8969838018
Udumbannoor,2028,10,0.6495699075924934,29301.547820101518,40653.48682709324,39124.047395491434,29901.0641564381,72031.66355285938,74752.66039109525,206565.6876123327
Vannappuram,2028,10,0.67767898319675,28810.607997139938,39972.34821461448,38468.53414343359,21315.057704909897,70824.79173948681,73500.19898244792,203104.7331696201
Velliyamattom,2028,10,0.6757003711490566,28844.626618288432,40019.54625258937,38513.956527067196,29434.79424285773,70908.41933104428,73586.98560714432,203344.55257821604
Keerikode,2028,10,0.7663871044759685,31414.055532632738,37964.93324637108,36536.64085482072,77404.23283240707,67267.9642472109,69809.01229473941,192904.7949699246
Alakode,2028,11,0.6814733348849655,68121.65311425374,79492.33051863166,58212.37277921471,36882.194913000836,70664.97108546342,73334.3411015602,183438.5208314427
Arakkulam,2028,11,0.6783062367583865,45357.0139125016,65693.7302278685,38454.15683581004,29389.091547869648,75467.13140029564,73472.72886967412,230237.36393655353
Elappally,2028,11,0.6833364042832082,11110.710131760405,24753.713475509012,16848.23064443381,7325.317671492961,19328.870177321107,73253.1767149296,43057.35547138753
Kanjikuzhy,2028,11,0.6756613273000944,28845.298714270306,40020.47873046778,38514.85392386038,19815.965196639387,70910.07153699388,73588.70022519083,203349.2906203662
Karimkunnam,2028,11,0.7185766742148082,28124.989856507505,53985.51550598563,37553.0822774093,28700.43354916833,69139.3444199465,71751.08387292082,198271.3645186279
Karimannoor,2028,11,0.6781337223084782,28802.800925441894,39961.51654495719,38458.10997591147,116392.76663579764,70805.59970344357,73480.28196704396,69253.6961482996
Kodikkulam,2028,11,0.7322635340642255,27902.770323011264,38712.79813374776,37256.3700486189,37585.240906551226,68593.06465445597,71184.16838361973,196704.79434904622
Kudayathoor,2028,11,0.6820318776971293,19353.83719676481,26391.597643606347,38368.98224258624,2199.299681450547,70641.50576819155,73309.98938168488,202579.12275299383
Kumaramangalam,2028,11,0.728109754074615,23829.806162838944,26401.450114535903,37345.92151606973,28542.108231930702,68757.93873072107,71355.27057982676,941889.5716537132
Manakkad,2028,11,0.7284837492147109,27963.787077478475,38797.453860441594,37337.840911808475,28535.932524596643,68743.0614517533,71339.8313114916,197134.9411767761
Muttom,2028,11,0.7357654015184406,27846.47711472914,38634.69593875783,37181.20616436282,28416.222373314085,68454.67969731364,71040.55593328521,196307.94687368095
Purapuzha,2028,11,0.7277222070487334,27976.112903292975,38814.55492965675,37354.298615555585,28548.510539612198,68773.36188992579,71371.2763490305,215915.55723609307
Udumbannoor,2028,11,0.6664184552006511,29005.290585372168,40242.45428835349,38728.47845954407,29598.745431269115,71303.3777439273,73996.8635781728,204477.17748386727
Vannappuram,2028,11,0.6813575077311698,28747.575282276073,39884.89550873264,38384.37152721479,21268.42398045835,70669.83912955056,73339.39303606325,202660.37452454562
Velliyamattom,2028,11,0.6822758351576697,28731.882441497313,39863.1229832744,38363.41811375801,29319.743294553104,70631.26159657844,73299.35823638276,202549.7454729352
Keerikode,2028,11,0.7283352109737687,32105.683110437185,38800.78822840036,37341.04983631247,79108.40318411723,68748.96943381615,71345.9624676382,197151.88353680252
Alakode,2028,12,0.5326326147883712,74737.24761867839,87212.18170957302,63865.633318881664,40463.987703148385,77527.55842732139,80456.16275147509,201253.04550653978
Arakkulam,2028,12,0.5492111567261097,49136.593807493744,71167.95969269337,41658.52470570286,31838.071539380835,81755.77405925756,79595.1788484521,249422.9415737695
Elappally,2028,12,0.5349533741281549,12184.775874937444,27146.640241230652,18476.93908464444,8033.451775932365,21197.38056644846,80334.51775932366,47219.68442742936
Kanjikuzhy,2028,12,0.5507149902092935,31169.461722555687,43245.06368486832,41618.12560934536,21412.604348818295,76623.53516979095,79517.99000600971,219733.8288323805
Karimkunnam,2028,12,0.5944696524219215,30314.124484278174,58187.528093195826,40476.06120868797,30934.358369588423,74520.86931233852,77335.89592397105,213703.9997649884
Karimannoor,2028,12,0.5293375479676187,31605.155836365626,43849.55342121814,42199.87362017715,127717.1458870431,77694.59708128456,80629.5112923252,75991.70180279065
Kodikkulam,2028,12,0.5978931854761886,30249.175582733063,41968.242382043856,40389.34005941842,40745.86639033384,74361.20616235925,77170.2014968444,213246.13267244774
Kudayathoor,2028,12,0.588596456615345,20492.158965328264,27943.85468697483,40625.70514876329,2328.654427878212,74796.38022344817,77621.81426260706,214494.08426381863
Kumaramangalam,2028,12,0.5939092201155345,25836.176833662073,28624.34252142462,40490.292942873566,30945.235158296884,74547.0714963372,77363.08789574221,1021192.7602237973
Manakkad,2028,12,0.5966285904813109,30273.13416412711,42001.48294254525,40421.33006485241,30892.5293781592,74420.10327198551,77231.323445398,213415.03231113785
Muttom,2028,12,0.6557884626614008,29191.501583621135,40500.80672798744,38977.11132924034,29788.766348916917,71761.13813454084,74471.91587229229,205789.90004481978
Purapuzha,2028,12,0.5916835778931809,30367.18616768042,42131.97235938395,40546.91029246538,30988.50570710793,74651.310248423,77471.26426776983,234369.5117957264
Udumbannoor,2028,12,0.5753859559389457,30681.339609323717,42567.834412813434,40966.37462301099,31309.086799656838,75423.59010037332,78272.7169991421,216292.73826004646
Vannappuram,2028,12,0.5821499894579015,30550.170244278215,42385.84771072061,40791.23450801146,22602.044417676112,75101.1379340438,77938.08419888314,215368.04000688082
Velliyamattom,2028,12,0.5891375350644856,30415.839072079118,42199.474261338604,40611.872681118344,31038.154061002213,74770.91313295435,77595.38515250554,214421.05211656736
Keerikode,2028,12,0.6015689660601826,34646.88924925714,41871.92055403557,40296.64198950267,85369.93511016961,74190.53884574263,76993.08722057143,212756.70885698922
Alakode,2029,1,0.5428574998192885,77137.38192943728,90012.93978278006,65916.633358234,41763.46029989117,80017.30161347902,83039.95601232775,207716.14596923662
Arakkulam,2029,1,0.5579338841173173,50767.080394283235,73529.50726236671,43040.86850479071,32894.545840338345,84468.6542706629,82236.36460084586,257699.47702648924
Elappally,2029,1,0.5475264461875117,12557.124526660884,27976.201243943422,19041.566897807137,8278.942129481364,21845.14103040745,82789.42129481364,48662.64784438675
Kanjikuzhy,2029,1,0.5600144143648714,32192.019623123095,44663.77864135738,42983.466580820874,22115.074861254627,79137.2776897837,82126.68917578217,226942.50521872574
Karimkunnam,2029,1,0.5891525967980551,31601.757276661738,60659.12080963389,42195.33579126288,32248.33642192126,77686.24244040831,80620.84105480315,222781.36164306744
Karimannoor,2029,1,0.5452959592731446,32498.63842471357,45089.187001623104,43392.87050034846,131327.7291309411,79891.0352213225,82908.91990589716,78139.99883290996
Kodikkulam,2029,1,0.5972336539985904,31441.871083711307,43623.00926109892,41981.85235928574,42352.4361758242,77293.19602087916,80212.94730269734,221654.21977365852
Kudayathoor,2029,1,0.5615156186432575,21660.60191175977,29537.186066081656,42942.14329006375,2461.4320354272472,79061.19697792317,82047.73451424157,226724.32804796007
Kumaramangalam,2029,1,0.5957344000896928,26813.084159585127,29706.674868386923,42021.29592599013,32115.324182039916,77365.81595453416,80288.3104550998,1059805.6980073173
Manakkad,2029,1,0.5968333963472638,31449.752212388896,43633.943678722324,41992.37540925583,32093.221299442725,77312.57011035753,80233.05324860681,221709.77898078444
Muttom,2029,1,0.6008444207398231,31370.95272280106,43524.61587011615,41887.16066141032,32012.809554366097,77118.85821646794,80032.02388591525,221154.27007558438
Purapuzha,2029,1,0.5892536907589832,31599.747058385095,43842.04918677522,42192.65170523392,32246.285074121224,77681.30074355804,80615.71268530306,243882.2369003134
Udumbannoor,2029,1,0.5437276727518667,32531.654077345167,45134.99350329965,43436.953699170655,33197.25912275643,79972.19722672025,82993.14780689108,229336.80960851265
Vannappuram,2029,1,0.5528337666644725,32340.882660906285,44870.313858633795,43182.23166249587,23926.873747800455,79503.22601165697,82506.46119931192,227991.93769063934
Velliyamattom,2029,1,0.5601140245880927,32189.96422575466,44660.926946615684,42980.72217071145,32848.57821904655,79132.22492968313,82121.44554761636,226928.0153844912
Keerikode,2029,1,0.6071143912170127,35873.9047004418,43354.80962730726,41723.7427602605,88393.30118188859,76817.98793187937,79719.788223204,220291.4623303135
Alakode,2029,2,0.3623911158371438,87355.2292310188,101936.32181703477,74648.14689216348,47295.57260985147,90616.63165191663,94039.67585296454,235230.84517860552
Arakkulam,2029,2,0.3791070139064996,57349.97643143308,83063.97523278638,48621.91749392226,37159.935415126485,95421.58607495752,92899.83853781622,291115.00639942306
Elappally,2029,2,0.3707634604913399,14176.39355962416,31583.794386631846,21497.019143363294,9346.530062331865,24662.12037278405,93465.30062331866,54937.80411516447
